% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
4.325	1	2	433	6	1	28	1095	0
4.325	1	1	433	6	2	28	1095	0
4.326	1	2	433	7	1	28	1095	0
4.326	1	1	433	7	2	28	1095	0
4.335	1	2	434	6	1	28	1095	0
4.335	1	1	434	6	2	28	1095	0
4.336	1	2	434	7	1	28	1095	0
4.336	1	1	434	7	2	28	1095	0
4.345	1	2	435	6	1	28	1095	0
4.345	1	1	435	6	2	28	1095	0
4.346	1	2	435	7	1	28	1095	0
4.346	1	1	435	7	2	28	1095	0
4.355	1	2	436	6	1	28	1095	0
4.355	1	1	436	6	2	28	1095	0
4.356	1	2	436	7	1	28	1095	0
4.356	1	1	436	7	2	28	1095	0
4.365	1	2	437	6	1	28	1095	0
4.365	1	1	437	6	2	28	1095	0
4.366	1	2	437	7	1	28	1095	0
4.366	1	1	437	7	2	28	1095	0
4.375	1	2	438	6	1	28	1095	0
4.375	1	1	438	6	2	28	1095	0
4.376	1	2	438	7	1	28	1095	0
4.376	1	1	438	7	2	28	1095	0
4.385	1	2	439	6	1	28	1095	0
4.385	1	1	439	6	2	28	1095	0
4.386	1	2	439	7	1	28	1095	0
4.386	1	1	439	7	2	28	1095	0
4.395	1	2	440	6	1	28	1095	0
4.395	1	1	440	6	2	28	1095	0
4.396	1	2	440	7	1	28	1095	0
4.396	1	1	440	7	2	28	1095	0
4.405	1	2	441	6	1	28	1095	0
4.405	1	1	441	6	2	28	1095	0
4.406	1	2	441	7	1	28	1095	0
4.406	1	1	441	7	2	28	1095	0
4.415	1	2	442	6	1	28	1095	0
4.415	1	1	442	6	2	28	1095	0
4.416	1	2	442	7	1	28	1095	0
4.416	1	1	442	7	2	28	1095	0
4.425	1	2	443	6	1	28	1095	0
4.425	1	1	443	6	2	28	1095	0
4.426	1	2	443	7	1	28	1095	0
4.426	1	1	443	7	2	28	1095	0
4.435	1	2	444	6	1	28	1095	0
4.435	1	1	444	6	2	28	1095	0
4.436	1	2	444	7	1	28	1095	0
4.436	1	1	444	7	2	28	1095	0
4.445	1	2	445	6	1	28	1095	0
4.445	1	1	445	6	2	28	1095	0
4.446	1	2	445	7	1	28	1095	0
4.446	1	1	445	7	2	28	1095	0
4.455	1	2	446	6	1	28	1095	0
4.455	1	1	446	6	2	28	1095	0
4.456	1	2	446	7	1	28	1095	0
4.456	1	1	446	7	2	28	1095	0
4.465	1	2	447	6	1	28	1095	0
4.465	1	1	447	6	2	28	1095	0
4.466	1	2	447	7	1	28	1095	0
4.466	1	1	447	7	2	28	1095	0
4.475	1	2	448	6	1	28	1095	0
4.475	1	1	448	6	2	28	1095	0
4.476	1	2	448	7	1	28	1095	0
4.476	1	1	448	7	2	28	1095	0
4.485	1	2	449	6	1	28	1095	0
4.485	1	1	449	6	2	28	1095	0
4.486	1	2	449	7	1	28	1095	0
4.486	1	1	449	7	2	28	1095	0
4.495	1	2	450	6	1	28	1095	0
4.495	1	1	450	6	2	28	1095	0
4.496	1	2	450	7	1	28	1095	0
4.496	1	1	450	7	2	28	1095	0
4.505	1	2	451	6	1	28	1095	0
4.505	1	1	451	6	2	28	1095	0
4.506	1	2	451	7	1	28	1095	0
4.506	1	1	451	7	2	28	1095	0
4.515	1	2	452	6	1	28	1095	0
4.515	1	1	452	6	2	28	1095	0
4.516	1	2	452	7	1	28	1095	0
4.516	1	1	452	7	2	28	1095	0
4.525	1	2	453	6	1	28	1095	0
4.525	1	1	453	6	2	28	1095	0
4.526	1	2	453	7	1	28	1095	0
4.526	1	1	453	7	2	28	1095	0
4.535	1	2	454	6	1	28	1095	0
4.535	1	1	454	6	2	28	1095	0
4.536	1	2	454	7	1	28	1095	0
4.536	1	1	454	7	2	28	1095	0
4.545	1	2	455	6	1	28	1095	0
4.545	1	1	455	6	2	28	1095	0
4.546	1	2	455	7	1	28	1095	0
4.546	1	1	455	7	2	28	1095	0
4.555	1	2	456	6	1	28	1095	0
4.555	1	1	456	6	2	28	1095	0
4.556	1	2	456	7	1	28	1095	0
4.556	1	1	456	7	2	28	1095	0
4.565	1	2	457	6	1	28	1095	0
4.565	1	1	457	6	2	28	1095	0
4.566	1	2	457	7	1	28	1095	0
4.566	1	1	457	7	2	28	1095	0
4.575	1	2	458	6	1	28	1095	0
4.575	1	1	458	6	2	28	1095	0
4.576	1	2	458	7	1	28	1095	0
4.576	1	1	458	7	2	28	1095	0
4.585	1	2	459	6	1	28	1095	0
4.585	1	1	459	6	2	28	1095	0
4.586	1	2	459	7	1	28	1095	0
4.586	1	1	459	7	2	28	1095	0
4.595	1	2	460	6	1	28	1095	0
4.595	1	1	460	6	2	28	1095	0
4.596	1	2	460	7	1	28	1095	0
4.596	1	1	460	7	2	28	1095	0
4.605	1	2	461	6	1	28	1095	0
4.605	1	1	461	6	2	28	1095	0
4.606	1	2	461	7	1	28	1095	0
4.606	1	1	461	7	2	28	1095	0
4.615	1	2	462	6	1	28	1095	0
4.615	1	1	462	6	2	28	1095	0
4.616	1	2	462	7	1	28	1095	0
4.616	1	1	462	7	2	28	1095	0
4.625	1	2	463	6	1	28	1095	0
4.625	1	1	463	6	2	28	1095	0
4.626	1	2	463	7	1	28	1095	0
4.626	1	1	463	7	2	28	1095	0
4.635	1	2	464	6	1	28	1095	0
4.635	1	1	464	6	2	28	1095	0
4.636	1	2	464	7	1	28	1095	0
4.636	1	1	464	7	2	28	1095	0
4.645	1	2	465	6	1	28	1095	0
4.645	1	1	465	6	2	28	1095	0
4.646	1	2	465	7	1	28	1095	0
4.646	1	1	465	7	2	28	1095	0
4.655	1	2	466	6	1	28	1095	0
4.655	1	1	466	6	2	28	1095	0
4.656	1	2	466	7	1	28	1095	0
4.656	1	1	466	7	2	28	1095	0
4.665	1	2	467	6	1	28	1095	0
4.665	1	1	467	6	2	28	1095	0
4.666	1	2	467	7	1	28	1095	0
4.666	1	1	467	7	2	28	1095	0
4.675	1	2	468	6	1	28	1095	0
4.675	1	1	468	6	2	28	1095	0
4.676	1	2	468	7	1	28	1095	0
4.676	1	1	468	7	2	28	1095	0
4.685	1	2	469	6	1	28	1095	0
4.685	1	1	469	6	2	28	1095	0
4.686	1	2	469	7	1	28	1095	0
4.686	1	1	469	7	2	28	1095	0
4.695	1	2	470	6	1	28	1095	0
4.695	1	1	470	6	2	28	1095	0
4.696	1	2	470	7	1	28	1095	0
4.696	1	1	470	7	2	28	1095	0
4.705	1	2	471	6	1	28	1095	0
4.705	1	1	471	6	2	28	1095	0
4.706	1	2	471	7	1	28	1095	0
4.706	1	1	471	7	2	28	1095	0
4.715	1	2	472	6	1	28	1095	0
4.715	1	1	472	6	2	28	1095	0
4.716	1	2	472	7	1	28	1095	0
4.716	1	1	472	7	2	28	1095	0
4.725	1	2	473	6	1	28	1095	0
4.725	1	1	473	6	2	28	1095	0
4.726	1	2	473	7	1	28	1095	0
4.726	1	1	473	7	2	28	1095	0
4.735	1	2	474	6	1	28	1095	0
4.735	1	1	474	6	2	28	1095	0
4.736	1	2	474	7	1	28	1095	0
4.736	1	1	474	7	2	28	1095	0
4.745	1	2	475	6	1	28	1095	0
4.745	1	1	475	6	2	28	1095	0
4.746	1	2	475	7	1	28	1095	0
4.746	1	1	475	7	2	28	1095	0
4.755	1	2	476	6	1	28	1095	0
4.755	1	1	476	6	2	28	1095	0
4.756	1	2	476	7	1	28	1095	0
4.756	1	1	476	7	2	28	1095	0
4.765	1	2	477	6	1	28	1095	0
4.765	1	1	477	6	2	28	1095	0
4.766	1	2	477	7	1	28	1095	0
4.766	1	1	477	7	2	28	1095	0
4.775	1	2	478	6	1	28	1095	0
4.775	1	1	478	6	2	28	1095	0
4.776	1	2	478	7	1	28	1095	0
4.776	1	1	478	7	2	28	1095	0
4.785	1	2	479	6	1	28	1095	0
4.785	1	1	479	6	2	28	1095	0
4.786	1	2	479	7	1	28	1095	0
4.786	1	1	479	7	2	28	1095	0
4.795	1	2	480	6	1	28	1095	0
4.795	1	1	480	6	2	28	1095	0
4.796	1	2	480	7	1	28	1095	0
4.796	1	1	480	7	2	28	1095	0
4.805	1	2	481	6	1	28	1095	0
4.805	1	1	481	6	2	28	1095	0
4.806	1	2	481	7	1	28	1095	0
4.806	1	1	481	7	2	28	1095	0
4.815	1	2	482	6	1	28	1095	0
4.815	1	1	482	6	2	28	1095	0
4.816	1	2	482	7	1	28	1095	0
4.816	1	1	482	7	2	28	1095	0
4.825	1	2	483	6	1	28	1095	0
4.825	1	1	483	6	2	28	1095	0
4.826	1	2	483	7	1	28	1095	0
4.826	1	1	483	7	2	28	1095	0
4.835	1	2	484	6	1	28	1095	0
4.835	1	1	484	6	2	28	1095	0
4.836	1	2	484	7	1	28	1095	0
4.836	1	1	484	7	2	28	1095	0
4.845	1	2	485	6	1	28	1095	0
4.845	1	1	485	6	2	28	1095	0
4.846	1	2	485	7	1	28	1095	0
4.846	1	1	485	7	2	28	1095	0
4.855	1	2	486	6	1	28	1095	0
4.855	1	1	486	6	2	28	1095	0
4.856	1	2	486	7	1	28	1095	0
4.856	1	1	486	7	2	28	1095	0
4.865	1	2	487	6	1	28	1095	0
4.865	1	1	487	6	2	28	1095	0
4.866	1	2	487	7	1	28	1095	0
4.866	1	1	487	7	2	28	1095	0
4.875	1	2	488	6	1	28	1095	0
4.875	1	1	488	6	2	28	1095	0
4.876	1	2	488	7	1	28	1095	0
4.876	1	1	488	7	2	28	1095	0
4.885	1	2	489	6	1	28	1095	0
4.885	1	1	489	6	2	28	1095	0
4.886	1	2	489	7	1	28	1095	0
4.886	1	1	489	7	2	28	1095	0
4.895	1	2	490	6	1	28	1095	0
4.895	1	1	490	6	2	28	1095	0
4.896	1	2	490	7	1	28	1095	0
4.896	1	1	490	7	2	28	1095	0
4.905	1	2	491	6	1	28	1095	0
4.905	1	1	491	6	2	28	1095	0
4.906	1	2	491	7	1	28	1095	0
4.906	1	1	491	7	2	28	1095	0
4.915	1	2	492	6	1	28	1095	0
4.915	1	1	492	6	2	28	1095	0
4.916	1	2	492	7	1	28	1095	0
4.916	1	1	492	7	2	28	1095	0
4.925	1	2	493	6	1	28	1095	0
4.925	1	1	493	6	2	28	1095	0
4.926	1	2	493	7	1	28	1095	0
4.926	1	1	493	7	2	28	1095	0
4.935	1	2	494	6	1	28	1095	0
4.935	1	1	494	6	2	28	1095	0
4.936	1	2	494	7	1	28	1095	0
4.936	1	1	494	7	2	28	1095	0
4.945	1	2	495	6	1	28	1095	0
4.945	1	1	495	6	2	28	1095	0
4.946	1	2	495	7	1	28	1095	0
4.946	1	1	495	7	2	28	1095	0
4.955	1	2	496	6	1	28	1095	0
4.955	1	1	496	6	2	28	1095	0
4.956	1	2	496	7	1	28	1095	0
4.956	1	1	496	7	2	28	1095	0
4.965	1	2	497	6	1	28	1095	0
4.965	1	1	497	6	2	28	1095	0
4.966	1	2	497	7	1	28	1095	0
4.966	1	1	497	7	2	28	1095	0
4.975	1	2	498	6	1	28	1095	0
4.975	1	1	498	6	2	28	1095	0
4.976	1	2	498	7	1	28	1095	0
4.976	1	1	498	7	2	28	1095	0
4.985	1	2	499	6	1	28	1095	0
4.985	1	1	499	6	2	28	1095	0
4.986	1	2	499	7	1	28	1095	0
4.986	1	1	499	7	2	28	1095	0
4.995	1	2	500	6	1	28	1095	0
4.995	1	1	500	6	2	28	1095	0
4.996	1	2	500	7	1	28	1095	0
4.996	1	1	500	7	2	28	1095	0
5.005	1	2	501	6	1	28	1095	0
5.005	1	1	501	6	2	28	1095	0
5.006	1	2	501	7	1	28	1095	0
5.006	1	1	501	7	2	28	1095	0
5.015	1	2	502	6	1	28	1095	0
5.015	1	1	502	6	2	28	1095	0
5.016	1	2	502	7	1	28	1095	0
5.016	1	1	502	7	2	28	1095	0
5.025	1	2	503	6	1	28	1095	0
5.025	1	1	503	6	2	28	1095	0
5.026	1	2	503	7	1	28	1095	0
5.026	1	1	503	7	2	28	1095	0
5.035	1	2	504	6	1	28	1095	0
5.035	1	1	504	6	2	28	1095	0
5.036	1	2	504	7	1	28	1095	0
5.036	1	1	504	7	2	28	1095	0
5.045	1	2	505	6	1	28	1095	0
5.045	1	1	505	6	2	28	1095	0
5.046	1	2	505	7	1	28	1095	0
5.046	1	1	505	7	2	28	1095	0
5.055	1	2	506	6	1	28	1095	0
5.055	1	1	506	6	2	28	1095	0
5.056	1	2	506	7	1	28	1095	0
5.056	1	1	506	7	2	28	1095	0
5.065	1	2	507	6	1	28	1095	0
5.065	1	1	507	6	2	28	1095	0
5.066	1	2	507	7	1	28	1095	0
5.066	1	1	507	7	2	28	1095	0
5.075	1	2	508	6	1	28	1095	0
5.075	1	1	508	6	2	28	1095	0
5.076	1	2	508	7	1	28	1095	0
5.076	1	1	508	7	2	28	1095	0
5.085	1	2	509	6	1	28	1095	0
5.085	1	1	509	6	2	28	1095	0
5.086	1	2	509	7	1	28	1095	0
5.086	1	1	509	7	2	28	1095	0
5.095	1	2	510	6	1	28	1095	0
5.095	1	1	510	6	2	28	1095	0
5.096	1	2	510	7	1	28	1095	0
5.096	1	1	510	7	2	28	1095	0
5.105	1	2	511	6	1	28	1095	0
5.105	1	1	511	6	2	28	1095	0
5.106	1	2	511	7	1	28	1095	0
5.106	1	1	511	7	2	28	1095	0
5.115	1	2	512	6	1	28	1095	0
5.115	1	1	512	6	2	28	1095	0
5.116	1	2	512	7	1	28	1095	0
5.116	1	1	512	7	2	28	1095	0
5.125	1	2	513	6	1	28	1095	0
5.125	1	1	513	6	2	28	1095	0
5.126	1	2	513	7	1	28	1095	0
5.126	1	1	513	7	2	28	1095	0
5.135	1	2	514	6	1	28	1095	0
5.135	1	1	514	6	2	28	1095	0
5.136	1	2	514	7	1	28	1095	0
5.136	1	1	514	7	2	28	1095	0
5.145	1	2	515	6	1	28	1095	0
5.145	1	1	515	6	2	28	1095	0
5.146	1	2	515	7	1	28	1095	0
5.146	1	1	515	7	2	28	1095	0
5.155	1	2	516	6	1	28	1095	0
5.155	1	1	516	6	2	28	1095	0
5.156	1	2	516	7	1	28	1095	0
5.156	1	1	516	7	2	28	1095	0
5.165	1	2	517	6	1	28	1095	0
5.165	1	1	517	6	2	28	1095	0
5.166	1	2	517	7	1	28	1095	0
5.166	1	1	517	7	2	28	1095	0
5.175	1	2	518	6	1	28	1095	0
5.175	1	1	518	6	2	28	1095	0
5.176	1	2	518	7	1	28	1095	0
5.176	1	1	518	7	2	28	1095	0
5.185	1	2	519	6	1	28	1095	0
5.185	1	1	519	6	2	28	1095	0
5.186	1	2	519	7	1	28	1095	0
5.186	1	1	519	7	2	28	1095	0
5.195	1	2	520	6	1	28	1095	0
5.195	1	1	520	6	2	28	1095	0
5.196	1	2	520	7	1	28	1095	0
5.196	1	1	520	7	2	28	1095	0
5.205	1	2	521	6	1	28	1095	0
5.205	1	1	521	6	2	28	1095	0
5.206	1	2	521	7	1	28	1095	0
5.206	1	1	521	7	2	28	1095	0
5.215	1	2	522	6	1	28	1095	0
5.215	1	1	522	6	2	28	1095	0
5.216	1	2	522	7	1	28	1095	0
5.216	1	1	522	7	2	28	1095	0
5.225	1	2	523	6	1	28	1095	0
5.225	1	1	523	6	2	28	1095	0
5.226	1	2	523	7	1	28	1095	0
5.226	1	1	523	7	2	28	1095	0
5.235	1	2	524	6	1	28	1095	0
5.235	1	1	524	6	2	28	1095	0
5.236	1	2	524	7	1	28	1095	0
5.236	1	1	524	7	2	28	1095	0
5.245	1	2	525	6	1	28	1095	0
5.245	1	1	525	6	2	28	1095	0
5.246	1	2	525	7	1	28	1095	0
5.246	1	1	525	7	2	28	1095	0
5.255	1	2	526	6	1	28	1095	0
5.255	1	1	526	6	2	28	1095	0
5.256	1	2	526	7	1	28	1095	0
5.256	1	1	526	7	2	28	1095	0
5.265	1	2	527	6	1	28	1095	0
5.265	1	1	527	6	2	28	1095	0
5.266	1	2	527	7	1	28	1095	0
5.266	1	1	527	7	2	28	1095	0
5.275	1	2	528	6	1	28	1095	0
5.275	1	1	528	6	2	28	1095	0
5.276	1	2	528	7	1	28	1095	0
5.276	1	1	528	7	2	28	1095	0
5.285	1	2	529	6	1	28	1095	0
5.285	1	1	529	6	2	28	1095	0
5.286	1	2	529	7	1	28	1095	0
5.286	1	1	529	7	2	28	1095	0
5.295	1	2	530	6	1	28	1095	0
5.295	1	1	530	6	2	28	1095	0
5.296	1	2	530	7	1	28	1095	0
5.296	1	1	530	7	2	28	1095	0
5.305	1	2	531	6	1	28	1095	0
5.305	1	1	531	6	2	28	1095	0
5.306	1	2	531	7	1	28	1095	0
5.306	1	1	531	7	2	28	1095	0
5.315	1	2	532	6	1	28	1095	0
5.315	1	1	532	6	2	28	1095	0
5.316	1	2	532	7	1	28	1095	0
5.316	1	1	532	7	2	28	1095	0
5.325	1	2	533	6	1	28	1095	0
5.325	1	1	533	6	2	28	1095	0
5.326	1	2	533	7	1	28	1095	0
5.326	1	1	533	7	2	28	1095	0
5.335	1	2	534	6	1	28	1095	0
5.335	1	1	534	6	2	28	1095	0
5.336	1	2	534	7	1	28	1095	0
5.336	1	1	534	7	2	28	1095	0
5.345	1	2	535	6	1	28	1095	0
5.345	1	1	535	6	2	28	1095	0
5.346	1	2	535	7	1	28	1095	0
5.346	1	1	535	7	2	28	1095	0
5.355	1	2	536	6	1	28	1095	0
5.355	1	1	536	6	2	28	1095	0
5.356	1	2	536	7	1	28	1095	0
5.356	1	1	536	7	2	28	1095	0
5.365	1	2	537	6	1	28	1095	0
5.365	1	1	537	6	2	28	1095	0
5.366	1	2	537	7	1	28	1095	0
5.366	1	1	537	7	2	28	1095	0
5.375	1	2	538	6	1	28	1095	0
5.375	1	1	538	6	2	28	1095	0
5.376	1	2	538	7	1	28	1095	0
5.376	1	1	538	7	2	28	1095	0
5.385	1	2	539	6	1	28	1095	0
5.385	1	1	539	6	2	28	1095	0
5.386	1	2	539	7	1	28	1095	0
5.386	1	1	539	7	2	28	1095	0
5.395	1	2	540	6	1	28	1095	0
5.395	1	1	540	6	2	28	1095	0
5.396	1	2	540	7	1	28	1095	0
5.396	1	1	540	7	2	28	1095	0
5.405	1	2	541	6	1	28	1095	0
5.405	1	1	541	6	2	28	1095	0
5.406	1	2	541	7	1	28	1095	0
5.406	1	1	541	7	2	28	1095	0
5.415	1	2	542	6	1	28	1095	0
5.415	1	1	542	6	2	28	1095	0
5.416	1	2	542	7	1	28	1095	0
5.416	1	1	542	7	2	28	1095	0
5.425	1	2	543	6	1	28	1095	0
5.425	1	1	543	6	2	28	1095	0
5.426	1	2	543	7	1	28	1095	0
5.426	1	1	543	7	2	28	1095	0
5.435	1	2	544	6	1	28	1095	0
5.435	1	1	544	6	2	28	1095	0
5.436	1	2	544	7	1	28	1095	0
5.436	1	1	544	7	2	28	1095	0
5.445	1	2	545	6	1	28	1095	0
5.445	1	1	545	6	2	28	1095	0
5.446	1	2	545	7	1	28	1095	0
5.446	1	1	545	7	2	28	1095	0
5.455	1	2	546	6	1	28	1095	0
5.455	1	1	546	6	2	28	1095	0
5.456	1	2	546	7	1	28	1095	0
5.456	1	1	546	7	2	28	1095	0
5.465	1	2	547	6	1	28	1095	0
5.465	1	1	547	6	2	28	1095	0
5.466	1	2	547	7	1	28	1095	0
5.466	1	1	547	7	2	28	1095	0
5.475	1	2	548	6	1	28	1095	0
5.475	1	1	548	6	2	28	1095	0
5.476	1	2	548	7	1	28	1095	0
5.476	1	1	548	7	2	28	1095	0
5.485	1	2	549	6	1	28	1095	0
5.485	1	1	549	6	2	28	1095	0
5.486	1	2	549	7	1	28	1095	0
5.486	1	1	549	7	2	28	1095	0
5.495	1	2	550	6	1	28	1095	0
5.495	1	1	550	6	2	28	1095	0
5.496	1	2	550	7	1	28	1095	0
5.496	1	1	550	7	2	28	1095	0
5.505	1	2	551	6	1	28	1095	0
5.505	1	1	551	6	2	28	1095	0
5.506	1	2	551	7	1	28	1095	0
5.506	1	1	551	7	2	28	1095	0
5.515	1	2	552	6	1	28	1095	0
5.515	1	1	552	6	2	28	1095	0
5.516	1	2	552	7	1	28	1095	0
5.516	1	1	552	7	2	28	1095	0
5.525	1	2	553	6	1	28	1095	0
5.525	1	1	553	6	2	28	1095	0
5.526	1	2	553	7	1	28	1095	0
5.526	1	1	553	7	2	28	1095	0
5.535	1	2	554	6	1	28	1095	0
5.535	1	1	554	6	2	28	1095	0
5.536	1	2	554	7	1	28	1095	0
5.536	1	1	554	7	2	28	1095	0
5.545	1	2	555	6	1	28	1095	0
5.545	1	1	555	6	2	28	1095	0
5.546	1	2	555	7	1	28	1095	0
5.546	1	1	555	7	2	28	1095	0
5.555	1	2	556	6	1	28	1095	0
5.555	1	1	556	6	2	28	1095	0
5.556	1	2	556	7	1	28	1095	0
5.556	1	1	556	7	2	28	1095	0
5.565	1	2	557	6	1	28	1095	0
5.565	1	1	557	6	2	28	1095	0
5.566	1	2	557	7	1	28	1095	0
5.566	1	1	557	7	2	28	1095	0
5.575	1	2	558	6	1	28	1095	0
5.575	1	1	558	6	2	28	1095	0
5.576	1	2	558	7	1	28	1095	0
5.576	1	1	558	7	2	28	1095	0
5.585	1	2	559	6	1	28	1095	0
5.585	1	1	559	6	2	28	1095	0
5.586	1	2	559	7	1	28	1095	0
5.586	1	1	559	7	2	28	1095	0
5.595	1	2	560	6	1	28	1095	0
5.595	1	1	560	6	2	28	1095	0
5.596	1	2	560	7	1	28	1095	0
5.596	1	1	560	7	2	28	1095	0
5.605	1	2	561	6	1	28	1095	0
5.605	1	1	561	6	2	28	1095	0
5.606	1	2	561	7	1	28	1095	0
5.606	1	1	561	7	2	28	1095	0
5.615	1	2	562	6	1	28	1095	0
5.615	1	1	562	6	2	28	1095	0
5.616	1	2	562	7	1	28	1095	0
5.616	1	1	562	7	2	28	1095	0
5.625	1	2	563	6	1	28	1095	0
5.625	1	1	563	6	2	28	1095	0
5.626	1	2	563	7	1	28	1095	0
5.626	1	1	563	7	2	28	1095	0
5.635	1	2	564	6	1	28	1095	0
5.635	1	1	564	6	2	28	1095	0
5.636	1	2	564	7	1	28	1095	0
5.636	1	1	564	7	2	28	1095	0
5.645	1	2	565	6	1	28	1095	0
5.645	1	1	565	6	2	28	1095	0
5.646	1	2	565	7	1	28	1095	0
5.646	1	1	565	7	2	28	1095	0
5.655	1	2	566	6	1	28	1095	0
5.655	1	1	566	6	2	28	1095	0
5.656	1	2	566	7	1	28	1095	0
5.656	1	1	566	7	2	28	1095	0
5.665	1	2	567	6	1	28	1095	0
5.665	1	1	567	6	2	28	1095	0
5.666	1	2	567	7	1	28	1095	0
5.666	1	1	567	7	2	28	1095	0
5.675	1	2	568	6	1	28	1095	0
5.675	1	1	568	6	2	28	1095	0
5.676	1	2	568	7	1	28	1095	0
5.676	1	1	568	7	2	28	1095	0
5.685	1	2	569	6	1	28	1095	0
5.685	1	1	569	6	2	28	1095	0
5.686	1	2	569	7	1	28	1095	0
5.686	1	1	569	7	2	28	1095	0
5.695	1	2	570	6	1	28	1095	0
5.695	1	1	570	6	2	28	1095	0
5.696	1	2	570	7	1	28	1095	0
5.696	1	1	570	7	2	28	1095	0
5.705	1	2	571	6	1	28	1095	0
5.705	1	1	571	6	2	28	1095	0
5.706	1	2	571	7	1	28	1095	0
5.706	1	1	571	7	2	28	1095	0
5.715	1	2	572	6	1	28	1095	0
5.715	1	1	572	6	2	28	1095	0
5.716	1	2	572	7	1	28	1095	0
5.716	1	1	572	7	2	28	1095	0
5.725	1	2	573	6	1	28	1095	0
5.725	1	1	573	6	2	28	1095	0
5.726	1	2	573	7	1	28	1095	0
5.726	1	1	573	7	2	28	1095	0
5.735	1	2	574	6	1	28	1095	0
5.735	1	1	574	6	2	28	1095	0
5.736	1	2	574	7	1	28	1095	0
5.736	1	1	574	7	2	28	1095	0
5.745	1	2	575	6	1	28	1095	0
5.745	1	1	575	6	2	28	1095	0
5.746	1	2	575	7	1	28	1095	0
5.746	1	1	575	7	2	28	1095	0
5.755	1	2	576	6	1	28	1095	0
5.755	1	1	576	6	2	28	1095	0
5.756	1	2	576	7	1	28	1095	0
5.756	1	1	576	7	2	28	1095	0
5.765	1	2	577	6	1	28	1095	0
5.765	1	1	577	6	2	28	1095	0
5.766	1	2	577	7	1	28	1095	0
5.766	1	1	577	7	2	28	1095	0
5.775	1	2	578	6	1	28	1095	0
5.775	1	1	578	6	2	28	1095	0
5.776	1	2	578	7	1	28	1095	0
5.776	1	1	578	7	2	28	1095	0
5.785	1	2	579	6	1	28	1095	0
5.785	1	1	579	6	2	28	1095	0
5.786	1	2	579	7	1	28	1095	0
5.786	1	1	579	7	2	28	1095	0
5.795	1	2	580	6	1	28	1095	0
5.795	1	1	580	6	2	28	1095	0
5.796	1	2	580	7	1	28	1095	0
5.796	1	1	580	7	2	28	1095	0
5.805	1	2	581	6	1	28	1095	0
5.805	1	1	581	6	2	28	1095	0
5.806	1	2	581	7	1	28	1095	0
5.806	1	1	581	7	2	28	1095	0
5.815	1	2	582	6	1	28	1095	0
5.815	1	1	582	6	2	28	1095	0
5.816	1	2	582	7	1	28	1095	0
5.816	1	1	582	7	2	28	1095	0
5.825	1	2	583	6	1	28	1095	0
5.825	1	1	583	6	2	28	1095	0
5.826	1	2	583	7	1	28	1095	0
5.826	1	1	583	7	2	28	1095	0
5.835	1	2	584	6	1	28	1095	0
5.835	1	1	584	6	2	28	1095	0
5.836	1	2	584	7	1	28	1095	0
5.836	1	1	584	7	2	28	1095	0
5.845	1	2	585	6	1	28	1095	0
5.845	1	1	585	6	2	28	1095	0
5.846	1	2	585	7	1	28	1095	0
5.846	1	1	585	7	2	28	1095	0
5.855	1	2	586	6	1	28	1095	0
5.855	1	1	586	6	2	28	1095	0
5.856	1	2	586	7	1	28	1095	0
5.856	1	1	586	7	2	28	1095	0
5.865	1	2	587	6	1	28	1095	0
5.865	1	1	587	6	2	28	1095	0
5.866	1	2	587	7	1	28	1095	0
5.866	1	1	587	7	2	28	1095	0
5.875	1	2	588	6	1	28	1095	0
5.875	1	1	588	6	2	28	1095	0
5.876	1	2	588	7	1	28	1095	0
5.876	1	1	588	7	2	28	1095	0
5.885	1	2	589	6	1	28	1095	0
5.885	1	1	589	6	2	28	1095	0
5.886	1	2	589	7	1	28	1095	0
5.886	1	1	589	7	2	28	1095	0
5.895	1	2	590	6	1	28	1095	0
5.895	1	1	590	6	2	28	1095	0
5.896	1	2	590	7	1	28	1095	0
5.896	1	1	590	7	2	28	1095	0
5.905	1	2	591	6	1	28	1095	0
5.905	1	1	591	6	2	28	1095	0
5.906	1	2	591	7	1	28	1095	0
5.906	1	1	591	7	2	28	1095	0
5.915	1	2	592	6	1	28	1095	0
5.915	1	1	592	6	2	28	1095	0
5.916	1	2	592	7	1	28	1095	0
5.916	1	1	592	7	2	28	1095	0
5.925	1	2	593	6	1	28	1095	0
5.925	1	1	593	6	2	28	1095	0
5.926	1	2	593	7	1	28	1095	0
5.926	1	1	593	7	2	28	1095	0
5.935	1	2	594	6	1	28	1095	0
5.935	1	1	594	6	2	28	1095	0
5.936	1	2	594	7	1	28	1095	0
5.936	1	1	594	7	2	28	1095	0
5.945	1	2	595	6	1	28	1095	0
5.945	1	1	595	6	2	28	1095	0
5.946	1	2	595	7	1	28	1095	0
5.946	1	1	595	7	2	28	1095	0
5.955	1	2	596	6	1	28	1095	0
5.955	1	1	596	6	2	28	1095	0
5.956	1	2	596	7	1	28	1095	0
5.956	1	1	596	7	2	28	1095	0
5.965	1	2	597	6	1	28	1095	0
5.965	1	1	597	6	2	28	1095	0
5.966	1	2	597	7	1	28	1095	0
5.966	1	1	597	7	2	28	1095	0
5.975	1	2	598	6	1	28	1095	0
5.975	1	1	598	6	2	28	1095	0
5.976	1	2	598	7	1	28	1095	0
5.976	1	1	598	7	2	28	1095	0
5.985	1	2	599	6	1	28	1095	0
